id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
52439067,Brooklyn,Williamsburg,40.71854,-73.96353,Entire home/apt,5.3981627015177525,17,0,0.0,1,0
52403596,Manhattan,Lower East Side,40.72154,-73.99328,Entire home/apt,5.3471075307174685,2,19,2.29,208,163
52404169,Manhattan,Hell's Kitchen,40.75707,-73.99293,Entire home/apt,5.666426688112432,3,11,1.49,1,27
52525014,Brooklyn,Crown Heights,40.66571,-73.95009,Private room,4.007333185232471,3,6,0.78,1,81
52404207,Manhattan,Hell's Kitchen,40.75798,-73.99331,Entire home/apt,5.480638923341991,2,3,0.42,1,0
52404336,Manhattan,Lower East Side,40.72283,-73.99283,Entire home/apt,5.3471075307174685,2,17,2.1,208,162
52440701,Manhattan,Lower East Side,40.72301,-73.992,Entire home/apt,5.267858159063328,2,27,3.33,208,125
52440803,Manhattan,Lower East Side,40.72101,-73.9936,Entire home/apt,5.262690188904886,2,16,2.03,208,158
52527112,Manhattan,Hell's Kitchen,40.75287,-73.99465,Private room,6.907755278982137,1,0,0.0,1,180
52527249,Brooklyn,Crown Heights,40.66441,-73.95339,Entire home/apt,4.787491742782046,15,3,0.4,1,1
52532860,Queens,Jackson Heights,40.74967,-73.87056,Private room,4.189654742026425,2,29,3.63,3,348
52440958,Brooklyn,Bushwick,40.69411,-73.92518,Entire home/apt,5.783825182329737,2,33,4.04,1,42
52441110,Manhattan,Nolita,40.72261,-73.99346,Entire home/apt,5.262690188904886,2,34,4.29,208,68
52441208,Manhattan,Lower East Side,40.72159,-73.99156,Entire home/apt,5.262690188904886,2,20,2.46,208,149
52441335,Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.96237,Private room,4.007333185232471,1,6,0.73,2,199
52533092,Manhattan,Lower East Side,40.71918,-73.98897,Private room,7.450660796211539,1,3,0.39,86,364
52441339,Manhattan,Nolita,40.72241,-73.99366,Entire home/apt,5.288267030694535,2,34,4.27,208,149
52404485,Brooklyn,East Flatbush,40.63727,-73.94652,Entire home/apt,4.31748811353631,30,1,1.0,1,333
52404588,Queens,College Point,40.77961,-73.84254,Entire home/apt,4.584967478670572,3,15,1.92,1,316
52405277,Brooklyn,East New York,40.66996,-73.89076,Private room,4.31748811353631,1,10,1.19,3,351
52533102,Manhattan,Lower East Side,40.72059,-73.98697,Private room,6.824373670043086,1,3,0.5,86,358
52533165,Brooklyn,Bedford-Stuyvesant,40.6865,-73.9288,Entire home/apt,5.056245805348308,1,37,4.81,5,291
52533564,Manhattan,Lower East Side,40.72103,-73.98874,Private room,7.487733761436444,1,0,0.0,86,364
52442190,Brooklyn,Prospect-Lefferts Gardens,40.6571,-73.94646,Entire home/apt,4.174387269895637,30,0,0.0,1,0
52442468,Manhattan,Gramercy,40.73381,-73.98512,Entire home/apt,4.553876891600541,30,1,0.14,23,108
52444000,Queens,Astoria,40.77024,-73.9247,Private room,4.31748811353631,1,54,6.43,4,288
52533573,Manhattan,Lower East Side,40.71908,-73.98687,Private room,7.53955882930103,1,0,0.0,86,364
52533590,Manhattan,Lower East Side,40.72084,-73.98722,Private room,6.815639990074331,1,0,0.0,86,357
52444135,Queens,Astoria,40.77092,-73.92481,Private room,4.276666119016055,1,33,3.93,4,320
52533623,Manhattan,Lower East Side,40.71948,-73.98696,Private room,6.824373670043086,1,0,0.0,86,358
52406162,Manhattan,Lower East Side,40.72133,-73.99178,Entire home/apt,5.3471075307174685,2,19,2.35,208,159
52406468,Brooklyn,Bedford-Stuyvesant,40.68863,-73.93278,Private room,3.58351893845611,2,18,2.2,1,293
52533655,Manhattan,Lower East Side,40.7189,-73.98751,Private room,7.060476365999801,1,0,0.0,86,364
52406860,Brooklyn,Bushwick,40.69045,-73.90434,Private room,4.465908118654584,1,40,5.19,1,339
52407038,Brooklyn,Williamsburg,40.71059,-73.95927,Private room,4.948759890378168,1,39,4.83,4,128
52533687,Manhattan,Lower East Side,40.72051,-73.98903,Private room,7.050989447068045,1,0,0.0,86,364
52533706,Manhattan,Lower East Side,40.71941,-73.98705,Private room,7.050989447068045,1,0,0.0,86,364
52533728,Brooklyn,Bedford-Stuyvesant,40.6837,-73.93007,Private room,4.844187086458591,1,12,2.52,1,75
52533829,Manhattan,Lower East Side,40.72104,-73.98768,Private room,7.126087273299125,1,0,0.0,86,364
52444758,Manhattan,Upper West Side,40.79764,-73.9701,Private room,4.007333185232471,30,1,0.17,12,168
52444890,Queens,Rosedale,40.66185,-73.73826,Entire home/apt,4.382026634673881,1,4,0.56,2,71
52533958,Manhattan,Lower East Side,40.71903,-73.98829,Private room,7.0909098220799835,1,0,0.0,86,364
52451077,Bronx,Allerton,40.8634,-73.86801,Private room,5.1647859739235145,30,2,0.25,2,365
52451281,Brooklyn,Cypress Hills,40.68209,-73.88481,Private room,4.852030263919617,1,7,2.73,1,65
52534048,Manhattan,Lower East Side,40.71893,-73.98877,Private room,6.8679744089702925,1,0,0.0,86,364
52534080,Manhattan,Lower East Side,40.72087,-73.98836,Private room,6.858565034791365,1,0,0.0,86,364
52534089,Manhattan,Lower East Side,40.71934,-73.98721,Private room,6.858565034791365,1,0,0.0,86,364
52453861,Manhattan,Lower East Side,40.721771,-73.987381,Entire home/apt,6.1092475827643655,4,2,0.36,1,300
52407100,Bronx,Kingsbridge,40.88361,-73.89091,Private room,4.248495242049359,1,15,5.17,1,361
52534194,Manhattan,Lower East Side,40.71897,-73.98823,Private room,6.899723107284872,1,0,0.0,86,364
52534237,Manhattan,Lower East Side,40.71894,-73.9886,Private room,6.90875477931522,1,0,0.0,86,364
52534281,Manhattan,Chelsea,40.75092,-73.99803,Private room,4.48863636973214,3,45,5.51,16,23
52534282,Manhattan,Lower East Side,40.71909,-73.98873,Private room,6.90875477931522,1,0,0.0,86,364
52534373,Manhattan,Lower East Side,40.72021,-73.98714,Private room,6.131226489483141,1,2,0.28,86,358
52534465,Queens,Rosedale,40.66112,-73.73009,Entire home/apt,4.700480365792417,2,7,2.53,1,84
52534513,Manhattan,Lower East Side,40.71883,-73.98688,Private room,6.366470447731438,1,0,0.0,86,364
52407383,Brooklyn,Prospect Heights,40.68087,-73.97462,Entire home/apt,7.649692623711514,1,1,0.13,1,90
52408105,Manhattan,Financial District,40.70692,-74.01178,Entire home/apt,5.659482215759621,10,0,0.0,1,0
52408430,Queens,Ridgewood,40.70807,-73.91332,Entire home/apt,5.356586274672012,28,3,0.38,3,106
52454467,Brooklyn,Cypress Hills,40.679756,-73.873032,Entire home/apt,4.532599493153256,3,30,4.04,2,232
52534523,Manhattan,Lower East Side,40.71899,-73.98837,Private room,6.366470447731438,1,0,0.0,86,364
52534533,Manhattan,Lower East Side,40.72064,-73.98724,Private room,6.366470447731438,1,0,0.0,86,364
52534605,Manhattan,Lower East Side,40.72085,-73.98895,Private room,6.440946540632921,1,1,0.61,86,364
52534620,Manhattan,Lower East Side,40.72051,-73.98871,Private room,6.398594934535208,1,0,0.0,86,364
52454822,Manhattan,West Village,40.73916,-74.00172,Private room,5.616771097666572,3,2,0.29,1,108
52534652,Manhattan,Lower East Side,40.72064,-73.98909,Private room,6.343880434126331,1,0,0.0,86,364
52534722,Manhattan,Lower East Side,40.71978,-73.98164,Entire home/apt,5.41610040220442,3,21,2.73,1,67
52455596,Manhattan,Chinatown,40.71429,-73.99931,Entire home/apt,5.594711379601839,7,12,1.55,1,271
52455685,Brooklyn,Crown Heights,40.66578,-73.95239,Entire home/apt,4.941642422609304,1,4,0.73,1,70
52408668,Manhattan,Washington Heights,40.85932,-73.92557,Private room,4.290459441148391,3,15,2.98,3,101
52534815,Manhattan,Chelsea,40.7494,-73.99601,Private room,4.418840607796598,3,70,8.75,16,40
52408696,Queens,Springfield Gardens,40.66539,-73.75079,Private room,4.543294782270004,1,7,0.97,4,118
52534882,Manhattan,Upper East Side,40.78048,-73.95384,Entire home/apt,4.8283137373023015,30,1,0.33,189,295
52456544,Brooklyn,Fort Greene,40.68712,-73.97911,Entire home/apt,5.1647859739235145,1,2,0.32,2,0
52534962,Queens,Jamaica,40.70011,-73.79401,Entire home/apt,4.442651256490317,1,58,7.1,1,156
52459048,Brooklyn,East New York,40.671871,-73.89196,Entire home/apt,5.53338948872752,5,2,0.62,2,141
52408941,Brooklyn,Flatlands,40.63038,-73.92098,Entire home/apt,4.8283137373023015,2,25,3.06,1,353
52535027,Brooklyn,Sunset Park,40.64564,-74.01864,Entire home/apt,5.056245805348308,1,38,4.79,5,324
52535759,Manhattan,Upper East Side,40.76835,-73.9596,Entire home/apt,5.66988092298052,1,0,0.0,1,0
52410593,Manhattan,Harlem,40.81655,-73.94539,Entire home/apt,4.653960350157523,1,13,1.75,3,0
52411806,Brooklyn,Bushwick,40.701,-73.91855,Private room,4.465908118654584,1,23,3.15,6,78
52460415,Manhattan,Hell's Kitchen,40.75698,-73.99305,Private room,4.836281906951478,1,56,6.8,3,322
52536476,Manhattan,Midtown,40.75407,-73.96937,Private room,3.970291913552122,90,0,0.0,3,187
52465376,Brooklyn,Bedford-Stuyvesant,40.6986,-73.95237,Entire home/apt,5.521460917862246,30,0,0.0,1,338
52466688,Queens,Glendale,40.69272,-73.89712,Entire home/apt,5.87493073085203,2,30,3.8,1,289
52414620,Manhattan,Financial District,40.70395,-74.00813,Entire home/apt,6.028278520230698,3,22,3.0,1,145
52538938,Manhattan,Kips Bay,40.73861,-73.97782,Entire home/apt,5.135798437050262,1,8,3.48,1,0
52544742,Brooklyn,Williamsburg,40.70701,-73.95095,Private room,4.174387269895637,5,2,0.33,1,4
52417096,Manhattan,Kips Bay,40.73951,-73.98182,Entire home/apt,5.0106352940962555,30,3,0.4,72,294
52467737,Manhattan,Chinatown,40.71537,-73.99383,Entire home/apt,4.90527477843843,2,10,1.5,1,2
52545450,Brooklyn,Sunset Park,40.66057,-73.99321,Entire home/apt,5.41610040220442,1,16,2.02,1,147
52468449,Queens,Richmond Hill,40.68537,-73.81842,Private room,4.143134726391533,3,2,0.58,2,363
52469179,Manhattan,Midtown,40.74834,-73.98818,Entire home/apt,5.488937726156687,1,6,0.73,6,153
52470416,Brooklyn,Bushwick,40.70521,-73.92613,Entire home/apt,5.5053315359323625,10,2,0.92,1,105
52548658,Brooklyn,Bedford-Stuyvesant,40.6951,-73.94353,Entire home/apt,4.700480365792417,25,2,0.25,1,327
52548865,Manhattan,East Harlem,40.79431,-73.94499,Private room,4.787491742782046,30,1,0.18,1,308
52471756,Staten Island,Shore Acres,40.606396,-74.067902,Entire home/apt,4.382026634673881,3,3,0.36,2,76
52472350,Staten Island,Castleton Corners,40.6154,-74.11354,Private room,4.3694478524670215,1,1,0.14,2,271
52549681,Manhattan,Lower East Side,40.72085,-73.98889,Private room,6.214608098422191,1,1,0.34,86,364
52472708,Brooklyn,Williamsburg,40.71211,-73.95353,Entire home/apt,5.857933154483459,2,2,0.37,4,0
52549974,Manhattan,Upper West Side,40.79957,-73.96581,Private room,5.272999558563747,4,8,1.07,3,70
52473142,Brooklyn,Park Slope,40.67161,-73.97816,Entire home/apt,5.337538079701318,3,24,3.24,5,53
52417450,Manhattan,Upper West Side,40.77789,-73.97678,Entire home/apt,6.063785208687608,30,2,0.56,1,136
52551120,Manhattan,Lower East Side,40.72107,-73.99284,Entire home/apt,5.075173815233827,30,1,1.0,10,321
52417818,Manhattan,Hell's Kitchen,40.76458,-73.99269,Private room,5.521460917862246,7,0,0.0,1,180
52551302,Manhattan,Flatiron District,40.74146,-73.98377,Entire home/apt,5.631211781821365,4,6,1.18,1,324
52419044,Queens,Rego Park,40.72536,-73.86863,Entire home/apt,5.220355825078324,5,8,4.44,1,47
52420693,Brooklyn,Prospect-Lefferts Gardens,40.66126,-73.94183,Private room,4.248495242049359,1,15,1.89,1,10
52478653,Brooklyn,Park Slope,40.68025,-73.97622,Entire home/apt,5.823045895483019,3,1,0.13,2,0
52481960,Manhattan,Upper East Side,40.778893,-73.953491,Entire home/apt,6.5638555265321274,31,0,0.0,391,280
52551413,Manhattan,Midtown,40.7586,-73.96666,Entire home/apt,5.017279836814924,5,8,1.08,1,13
52551893,Manhattan,Midtown,40.76222,-73.97535,Entire home/apt,5.0238805208462765,1,6,0.78,43,352
52551903,Manhattan,Midtown,40.76333,-73.97552,Entire home/apt,5.198497031265826,1,18,2.42,43,352
52551973,Manhattan,Lower East Side,40.72125,-73.99319,Entire home/apt,5.298317366548036,30,0,0.0,10,293
52551976,Manhattan,Midtown,40.7618,-73.97579,Entire home/apt,5.187385805840755,1,14,1.94,43,347
52551990,Manhattan,Midtown,40.7615,-73.9775,Entire home/apt,5.187385805840755,1,44,5.74,43,348
52486579,Queens,Ditmars Steinway,40.77356,-73.91638,Private room,4.290459441148391,1,11,1.38,10,115
52421251,Queens,Jamaica,40.69515,-73.79574,Private room,4.0943445622221,30,1,0.16,2,179
52421795,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94307,Private room,4.1588830833596715,1,4,0.72,3,90
52552429,Manhattan,Lower East Side,40.72273,-73.99108,Entire home/apt,5.0106352940962555,30,0,0.0,10,308
52487784,Staten Island,West Brighton,40.63042,-74.10299,Entire home/apt,4.59511985013459,3,4,0.58,1,338
52552638,Manhattan,Lower East Side,40.72067,-73.99202,Entire home/apt,5.53338948872752,30,1,0.88,10,227
52421812,Brooklyn,Crown Heights,40.67242,-73.95389,Entire home/apt,5.37989735354046,2,31,3.94,1,81
52422673,Brooklyn,Crown Heights,40.67202,-73.95385,Private room,4.718498871295094,1,34,4.42,3,5
52552836,Manhattan,Midtown,40.76348,-73.97542,Entire home/apt,5.093750200806762,1,2,0.63,43,351
52489298,Manhattan,Harlem,40.80566,-73.94979,Entire home/apt,5.438079308923196,1,26,3.18,1,301
52489302,Manhattan,Kips Bay,40.74441,-73.97651,Entire home/apt,4.74493212836325,30,0,0.0,12,276
52552844,Manhattan,Midtown,40.76156,-73.97564,Entire home/apt,5.187385805840755,1,23,2.82,43,333
52552861,Manhattan,Midtown,40.76346,-73.97686,Entire home/apt,5.153291594497779,1,19,2.47,43,350
52552863,Manhattan,Midtown,40.76348,-73.97596,Entire home/apt,5.1298987149230735,1,6,0.87,43,350
52552869,Manhattan,Midtown,40.76145,-73.97606,Entire home/apt,5.187385805840755,1,26,3.25,43,352
52552873,Manhattan,Midtown,40.76308,-73.97754,Entire home/apt,5.093750200806762,1,6,1.05,43,354
52553139,Manhattan,Midtown,40.76345,-73.97726,Entire home/apt,5.093750200806762,1,15,2.08,43,353
52489907,Manhattan,Kips Bay,40.74444,-73.97687,Entire home/apt,4.74493212836325,30,0,0.0,12,276
52422930,Manhattan,Upper East Side,40.77924,-73.948,Entire home/apt,6.214608098422191,3,2,0.75,2,114
52423204,Brooklyn,Kensington,40.6457,-73.97691,Private room,4.48863636973214,2,1,0.19,4,246
52553144,Manhattan,Midtown,40.76203,-73.97552,Entire home/apt,5.187385805840755,1,11,1.43,43,350
52553150,Manhattan,Midtown,40.76346,-73.97684,Entire home/apt,5.147494476813453,1,10,1.49,43,348
52553154,Manhattan,Midtown,40.76338,-73.97579,Entire home/apt,5.187385805840755,1,11,1.35,43,340
52553162,Manhattan,Midtown,40.76193,-73.97553,Entire home/apt,5.075173815233827,1,20,2.61,43,324
52553165,Manhattan,Midtown,40.76146,-73.97521,Entire home/apt,5.075173815233827,1,15,2.15,43,346
52490036,Brooklyn,Williamsburg,40.71206,-73.95286,Entire home/apt,5.634789603169249,3,8,1.56,1,0
52490300,Manhattan,Kips Bay,40.74424,-73.97643,Entire home/apt,4.74493212836325,30,0,0.0,12,276
52553198,Manhattan,Midtown,40.76187,-73.97755,Entire home/apt,5.056245805348308,1,21,2.73,43,359
52553202,Manhattan,Midtown,40.76273,-73.9752,Entire home/apt,5.14166355650266,1,8,1.07,43,357
52490684,Brooklyn,Cypress Hills,40.68556,-73.87445,Entire home/apt,5.099866427824199,5,10,1.26,4,350
52423543,Manhattan,Theater District,40.7637,-73.98449,Private room,7.495541943884256,1,2,0.39,12,232
52553205,Manhattan,Midtown,40.7617,-73.97527,Entire home/apt,5.062595033026967,1,10,1.36,43,352
52490929,Manhattan,Kips Bay,40.7444,-73.97852,Entire home/apt,4.74493212836325,30,0,0.0,12,275
52553208,Manhattan,Midtown,40.76347,-73.97667,Entire home/apt,5.075173815233827,1,10,1.33,43,299
52423663,Manhattan,Theater District,40.76213,-73.9829,Private room,7.824046010856292,1,0,0.0,12,150
52553406,Manhattan,Midtown,40.7631,-73.97724,Entire home/apt,5.241747015059643,1,7,0.93,43,337
52553425,Manhattan,Midtown,40.7635,-73.97536,Entire home/apt,5.187385805840755,1,7,1.03,43,335
52553432,Manhattan,Midtown,40.76205,-73.97731,Entire home/apt,5.075173815233827,1,10,1.3,43,355
52426248,Brooklyn,East Flatbush,40.64632,-73.94887,Entire home/apt,4.912654885736052,2,10,3.61,2,277
52491515,Manhattan,Lower East Side,40.71733,-73.99111,Entire home/apt,5.0106352940962555,30,5,0.71,7,263
52553434,Manhattan,Midtown,40.76184,-73.97574,Entire home/apt,5.081404364984463,1,6,0.78,43,353
52553437,Manhattan,Midtown,40.76318,-73.9753,Entire home/apt,5.1647859739235145,1,13,1.69,43,358
52492041,Queens,Ridgewood,40.69866,-73.90693,Private room,4.276666119016055,2,16,2.0,2,78
52492125,Brooklyn,Clinton Hill,40.69209,-73.96126,Private room,4.553876891600541,1,6,1.0,1,72
52426704,Queens,Ditmars Steinway,40.77452,-73.91169,Private room,4.248495242049359,1,24,2.85,30,67
52427120,Manhattan,Hell's Kitchen,40.76017,-73.9984,Entire home/apt,5.517452896464707,30,0,0.0,1,276
52553457,Manhattan,Midtown,40.76352,-73.97554,Entire home/apt,5.1647859739235145,1,25,3.5,43,316
52553462,Manhattan,Midtown,40.76169,-73.9752,Entire home/apt,5.093750200806762,1,17,2.26,43,351
52553466,Manhattan,Midtown,40.76365,-73.9757,Entire home/apt,5.075173815233827,1,21,2.73,43,355
52553468,Manhattan,Midtown,40.76147,-73.9773,Entire home/apt,5.241747015059643,1,14,1.82,43,356
52553472,Manhattan,Midtown,40.76224,-73.9773,Entire home/apt,5.075173815233827,1,16,2.2,43,358
52553481,Manhattan,Midtown,40.76145,-73.97751,Entire home/apt,5.075173815233827,1,8,1.17,43,336
52553488,Manhattan,Midtown,40.76273,-73.97749,Entire home/apt,5.147494476813453,1,19,2.54,43,344
52553506,Manhattan,Midtown,40.76363,-73.9766,Entire home/apt,5.187385805840755,1,25,3.57,43,344
52492455,Brooklyn,Crown Heights,40.67709,-73.94381,Entire home/apt,5.075173815233827,2,5,0.65,1,2
52553510,Manhattan,Midtown,40.76229,-73.97755,Entire home/apt,5.075173815233827,1,14,1.84,43,353
52427297,Brooklyn,Canarsie,40.6433,-73.89146,Entire home/apt,5.0106352940962555,2,24,3.04,1,324
52553514,Manhattan,Midtown,40.76315,-73.97703,Entire home/apt,5.198497031265826,1,16,2.1,43,344
52553519,Manhattan,Midtown,40.76227,-73.97525,Entire home/apt,5.075173815233827,1,29,3.92,43,347
52553524,Manhattan,Midtown,40.76327,-73.97557,Entire home/apt,5.135798437050262,1,20,2.86,43,287
52427312,Manhattan,Harlem,40.81613,-73.93566,Entire home/apt,5.3471075307174685,2,20,2.53,2,299
52492995,Brooklyn,Bedford-Stuyvesant,40.67857,-73.91423,Entire home/apt,4.787491742782046,14,0,0.0,1,29
52493063,Manhattan,Kips Bay,40.74122635,-73.97983371,Entire home/apt,5.521460917862246,14,1,1.0,1,57
52553530,Manhattan,Midtown,40.76205,-73.9753,Entire home/apt,5.043425116919247,1,9,1.17,43,343
52553537,Manhattan,Midtown,40.76359,-73.97734,Entire home/apt,5.075173815233827,1,40,5.38,43,312
52553541,Manhattan,Midtown,40.76281,-73.97541,Entire home/apt,5.147494476813453,1,5,0.67,43,358
52553544,Manhattan,Midtown,40.76344,-73.97523,Entire home/apt,5.187385805840755,1,19,2.48,43,349
52427607,Brooklyn,Flatbush,40.64005,-73.96522,Entire home/apt,4.59511985013459,7,3,0.45,1,25
52553547,Manhattan,Midtown,40.76176,-73.97757,Entire home/apt,5.187385805840755,1,14,1.82,43,351
52553725,Manhattan,Hell's Kitchen,40.76121,-73.98882,Entire home/apt,5.272999558563747,30,3,0.54,2,109
52494046,Staten Island,Grymes Hill,40.61944,-74.08612,Private room,4.3694478524670215,1,5,0.63,1,175
52554131,Queens,Astoria,40.7686,-73.92968,Private room,4.0943445622221,1,8,1.06,17,278
52494665,Manhattan,Hell's Kitchen,40.7543,-73.99763,Private room,4.663439094112067,7,1,0.19,23,117
52427990,Bronx,Longwood,40.81463,-73.90229,Private room,3.4965075614664802,7,6,0.82,1,85
52554380,Manhattan,Harlem,40.8081,-73.94708,Private room,4.454347296253507,1,30,4.69,1,218
52429327,Manhattan,Hell's Kitchen,40.75811,-73.98995,Private room,4.787491742782046,1,25,3.18,6,9
52430029,Queens,East Elmhurst,40.76533,-73.8648,Entire home/apt,5.1647859739235145,2,8,1.14,1,64
52433979,Brooklyn,Bedford-Stuyvesant,40.69331,-73.94439,Entire home/apt,5.187385805840755,2,3,3.0,1,184
52555016,Brooklyn,Bushwick,40.69557,-73.92647,Entire home/apt,5.209486152841421,1,29,4.29,1,231
52555034,Queens,Astoria,40.76832,-73.92503,Private room,4.394449154672439,1,16,2.2,17,307
52609953,Brooklyn,Bedford-Stuyvesant,40.68475,-73.9391,Private room,4.23410650459726,1,23,3.18,1,292
52610408,Manhattan,Upper East Side,40.77742,-73.94601,Entire home/apt,5.41610040220442,30,0,0.0,1,313
52611068,Brooklyn,Canarsie,40.64717,-73.91033,Private room,3.4965075614664802,3,44,6.14,2,287
52495224,Brooklyn,Bushwick,40.70049,-73.92773,Private room,3.912023005428146,1,6,0.89,2,75
52555884,Brooklyn,East New York,40.65675,-73.87807,Entire home/apt,4.634728988229636,2,27,3.84,1,269
